area,year,month,cyber_count,avg_amount_lost,max_amount_lost,total_amount_lost,pct_upi_fraud,pct_high_value,platform_diversity,pct_elderly,pct_weekend_cyber,n_fraud_types,month_sin,month_cos,quarter,is_festival_month,area_base_weight,zone_Central,zone_East,zone_North,zone_South,zone_West,cyber_count_lag_1,cyber_count_lag_2,cyber_count_lag_3,cyber_rolling_avg_3m,cyber_mom_change,amount_lag_1,target_cyber_count
Isanpur,2025,4,6,144040.16666666666,603628.0,864241.0,0.0,0.16666666666666666,5,0.16666666666666666,0.3333333333333333,5,0.8660254037844387,-0.4999999999999998,2,0,7,0,0,0,1,0,2.0,2.0,5.0,3.0,2.0,166535.0,1.0
Isanpur,2025,5,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,2,0,7,0,0,0,1,0,6.0,2.0,2.0,3.3333333333333335,-0.8333333333333334,864241.0,2.0
Isanpur,2025,6,2,41562.5,80865.0,83125.0,0.0,0.0,2,0.0,0.0,2,1.2246467991473532e-16,-1.0,2,0,7,0,0,0,1,0,1.0,6.0,2.0,3.0,1.0,0.0,1.0
Isanpur,2025,7,1,4319.0,4319.0,4319.0,0.0,0.0,1,0.0,1.0,1,-0.4999999999999997,-0.8660254037844388,3,0,7,0,0,0,1,0,2.0,1.0,6.0,3.0,-0.5,83125.0,1.0
Isanpur,2025,8,1,166032.0,166032.0,166032.0,0.0,1.0,1,0.0,0.0,1,-0.8660254037844385,-0.5000000000000004,3,0,7,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,0.0,4319.0,2.0
Isanpur,2025,9,2,28827.0,57654.0,57654.0,0.0,0.0,2,0.0,0.0,2,-1.0,-1.8369701987210297e-16,3,1,7,0,0,0,1,0,1.0,1.0,2.0,1.3333333333333333,1.0,166032.0,1.0
Isanpur,2025,10,1,66686.0,66686.0,66686.0,0.0,0.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,7,0,0,0,1,0,2.0,1.0,1.0,1.3333333333333333,-0.5,57654.0,4.0
Isanpur,2025,11,4,89418.0,175642.0,357672.0,0.25,0.5,3,0.25,0.5,3,-0.5000000000000004,0.8660254037844384,4,0,7,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,3.0,66686.0,2.0
Maninagar,2023,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1,1,8,0,0,0,1,0,2.3333333333333335,2.3076923076923075,2.32,2.271604938271605,0.3806878306878307,784523.8518518518,1.0
Maninagar,2023,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1,0,8,0,0,0,1,0,1.0,2.3076923076923075,2.32,1.0,0.0,0.0,2.0
Maninagar,2023,3,2,7258.5,12274.0,14517.0,0.0,0.0,1,0.5,0.5,1,1.0,6.123233995736766e-17,1,1,8,0,0,0,1,0,1.0,1.0,2.32,1.0,1.0,0.0,4.0
Maninagar,2023,4,4,7552.0,24240.0,30208.0,0.0,0.0,4,0.0,0.0,3,0.8660254037844387,-0.4999999999999998,2,0,8,0,0,0,1,0,2.0,1.0,1.0,1.3333333333333333,1.0,14517.0,1.0
Maninagar,2023,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.2246467991473532e-16,-1.0,2,0,8,0,0,0,1,0,4.0,2.0,1.0,2.3333333333333335,-0.75,30208.0,1.0
Maninagar,2023,7,1,75497.0,75497.0,75497.0,1.0,0.0,1,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,8,0,0,0,1,0,1.0,4.0,2.0,2.3333333333333335,0.0,0.0,1.0
Maninagar,2023,8,1,56401.0,56401.0,56401.0,0.0,0.0,1,0.0,0.0,1,-0.8660254037844385,-0.5000000000000004,3,0,8,0,0,0,1,0,1.0,1.0,4.0,2.0,0.0,75497.0,1.0
Maninagar,2023,11,1,30684.0,30684.0,30684.0,0.0,0.0,1,0.0,0.0,1,-0.5000000000000004,0.8660254037844384,4,1,8,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,56401.0,3.0
Maninagar,2024,1,3,80820.33333333333,113621.0,242461.0,0.0,0.3333333333333333,3,0.0,0.0,3,0.49999999999999994,0.8660254037844387,1,1,8,0,0,0,1,0,1.0,1.0,1.0,1.0,2.0,30684.0,2.0
Maninagar,2024,2,2,1181635.0,2363270.0,2363270.0,0.0,0.5,2,0.0,0.0,2,0.8660254037844386,0.5000000000000001,1,0,8,0,0,0,1,0,3.0,1.0,1.0,1.6666666666666667,-0.33333333333333337,242461.0,1.0
Maninagar,2024,3,1,4357.0,4357.0,4357.0,0.0,0.0,1,0.0,0.0,1,1.0,6.123233995736766e-17,1,1,8,0,0,0,1,0,2.0,3.0,1.0,2.0,-0.5,2363270.0,2.0
Maninagar,2024,4,2,1132041.5,2194942.0,2264083.0,0.0,0.5,2,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,2,0,8,0,0,0,1,0,1.0,2.0,3.0,2.0,1.0,4357.0,1.0
Maninagar,2024,5,1,24585.0,24585.0,24585.0,0.0,0.0,1,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,2,0,8,0,0,0,1,0,2.0,1.0,2.0,1.6666666666666667,-0.5,2264083.0,4.0
Maninagar,2024,6,4,49331.5,89556.0,197326.0,0.25,0.0,4,0.25,0.25,4,1.2246467991473532e-16,-1.0,2,0,8,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,3.0,24585.0,1.0
Maninagar,2024,10,1,3362550.0,3362550.0,3362550.0,0.0,1.0,1,0.0,1.0,1,-0.8660254037844386,0.5000000000000001,4,1,8,0,0,0,1,0,4.0,1.0,2.0,2.3333333333333335,-0.75,197326.0,1.0
Maninagar,2024,11,1,141943.0,141943.0,141943.0,0.0,1.0,1,0.0,0.0,1,-0.5000000000000004,0.8660254037844384,4,1,8,0,0,0,1,0,1.0,4.0,1.0,2.0,0.0,3362550.0,5.0
Maninagar,2024,12,5,73783.8,126882.0,368919.0,0.0,0.6,3,0.0,0.2,3,-2.4492935982947064e-16,1.0,4,1,8,0,0,0,1,0,1.0,1.0,4.0,2.0,4.0,141943.0,7.0
Maninagar,2025,1,7,100056.71428571429,470915.0,700397.0,0.2857142857142857,0.2857142857142857,4,0.0,0.2857142857142857,5,0.49999999999999994,0.8660254037844387,1,1,8,0,0,0,1,0,5.0,1.0,1.0,2.3333333333333335,0.3999999999999999,368919.0,3.0
Maninagar,2025,2,3,29668.333333333332,47635.0,89005.0,0.0,0.0,2,0.0,0.0,2,0.8660254037844386,0.5000000000000001,1,0,8,0,0,0,1,0,7.0,5.0,1.0,4.333333333333333,-0.5714285714285714,700397.0,3.0
Maninagar,2025,3,3,27865.0,64243.0,83595.0,0.3333333333333333,0.0,3,0.0,0.3333333333333333,3,1.0,6.123233995736766e-17,1,1,8,0,0,0,1,0,3.0,7.0,5.0,5.0,0.0,89005.0,4.0
Maninagar,2025,4,4,978419.5,3913678.0,3913678.0,0.0,0.25,4,0.0,0.25,2,0.8660254037844387,-0.4999999999999998,2,0,8,0,0,0,1,0,3.0,3.0,7.0,4.333333333333333,0.33333333333333326,83595.0,5.0
Maninagar,2025,5,5,602496.6,2251822.0,3012483.0,0.2,0.4,3,0.2,0.0,5,0.49999999999999994,-0.8660254037844387,2,0,8,0,0,0,1,0,4.0,3.0,3.0,3.3333333333333335,0.25,3913678.0,1.0
Maninagar,2025,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.2246467991473532e-16,-1.0,2,0,8,0,0,0,1,0,5.0,4.0,3.0,4.0,-0.8,3012483.0,1.0
Maninagar,2025,7,1,94975.0,94975.0,94975.0,0.0,0.0,1,1.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,8,0,0,0,1,0,1.0,5.0,4.0,3.3333333333333335,0.0,0.0,2.0
Maninagar,2025,8,2,93870.0,97240.0,187740.0,0.0,0.0,2,0.5,0.0,2,-0.8660254037844385,-0.5000000000000004,3,0,8,0,0,0,1,0,1.0,1.0,5.0,2.3333333333333335,1.0,94975.0,2.0
Maninagar,2025,9,2,8227.5,16455.0,16455.0,0.0,0.0,2,0.0,1.0,2,-1.0,-1.8369701987210297e-16,3,1,8,0,0,0,1,0,2.0,1.0,1.0,1.3333333333333333,0.0,187740.0,3.0
Maninagar,2025,10,3,1302338.3333333333,3887045.0,3907015.0,0.0,0.3333333333333333,3,0.0,0.3333333333333333,3,-0.8660254037844386,0.5000000000000001,4,1,8,0,0,0,1,0,2.0,2.0,1.0,1.6666666666666667,0.5,16455.0,3.0
Maninagar,2025,11,3,62273.333333333336,116729.0,186820.0,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,3,-0.5000000000000004,0.8660254037844384,4,0,8,0,0,0,1,0,3.0,2.0,2.0,2.3333333333333335,0.0,3907015.0,2.0
Naroda,2023,1,5,104038.6,339548.0,520193.0,0.4,0.2,5,0.0,0.2,4,0.49999999999999994,0.8660254037844387,1,1,9,0,1,0,0,0,2.7333333333333334,2.7586206896551726,2.7857142857142856,2.838888888888889,0.35222222222222216,1191265.1,6.0
Naroda,2023,3,6,446501.1666666667,1847777.0,2679007.0,0.16666666666666666,0.5,4,0.0,0.8333333333333334,4,1.0,6.123233995736766e-17,1,1,9,0,1,0,0,0,5.0,2.7586206896551726,2.7857142857142856,5.0,0.19999999999999996,520193.0,4.0
Naroda,2023,4,4,127935.25,377902.0,511741.0,0.25,0.5,3,0.5,0.25,4,0.8660254037844387,-0.4999999999999998,2,0,9,0,1,0,0,0,6.0,5.0,2.7857142857142856,5.5,-0.33333333333333337,2679007.0,6.0
Naroda,2023,5,6,394556.3333333333,1563265.0,2367338.0,0.0,0.3333333333333333,4,0.0,0.16666666666666666,5,0.49999999999999994,-0.8660254037844387,2,0,9,0,1,0,0,0,4.0,6.0,5.0,5.0,0.5,511741.0,1.0
Naroda,2023,6,1,11201.0,11201.0,11201.0,0.0,0.0,1,1.0,0.0,1,1.2246467991473532e-16,-1.0,2,0,9,0,1,0,0,0,6.0,4.0,6.0,5.333333333333333,-0.8333333333333334,2367338.0,2.0
Naroda,2023,8,2,71899.0,131936.0,143798.0,0.0,0.5,2,0.0,0.0,1,-0.8660254037844385,-0.5000000000000004,3,0,9,0,1,0,0,0,1.0,6.0,4.0,3.6666666666666665,1.0,11201.0,1.0
Naroda,2023,10,1,3356.0,3356.0,3356.0,0.0,0.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,9,0,1,0,0,0,2.0,1.0,6.0,3.0,-0.5,143798.0,2.0
Naroda,2023,11,2,175829.5,351659.0,351659.0,0.0,0.5,2,0.5,0.0,2,-0.5000000000000004,0.8660254037844384,4,1,9,0,1,0,0,0,1.0,2.0,1.0,1.3333333333333333,1.0,3356.0,1.0
Naroda,2023,12,1,842685.0,842685.0,842685.0,0.0,1.0,1,1.0,1.0,1,-2.4492935982947064e-16,1.0,4,1,9,0,1,0,0,0,2.0,1.0,2.0,1.6666666666666667,-0.5,351659.0,3.0
Naroda,2024,1,3,49797.0,99463.0,149391.0,0.3333333333333333,0.0,3,0.0,0.0,3,0.49999999999999994,0.8660254037844387,1,1,9,0,1,0,0,0,1.0,2.0,1.0,1.3333333333333333,2.0,842685.0,4.0
Naroda,2024,2,4,800212.0,2986302.0,3200848.0,0.0,0.5,4,0.0,0.0,4,0.8660254037844386,0.5000000000000001,1,0,9,0,1,0,0,0,3.0,1.0,2.0,2.0,0.33333333333333326,149391.0,2.0
Naroda,2024,3,2,1314315.0,2254534.0,2628630.0,0.0,1.0,2,0.5,0.0,2,1.0,6.123233995736766e-17,1,1,9,0,1,0,0,0,4.0,3.0,1.0,2.6666666666666665,-0.5,3200848.0,1.0
Naroda,2024,4,1,24244.0,24244.0,24244.0,0.0,0.0,1,0.0,0.0,1,0.8660254037844387,-0.4999999999999998,2,0,9,0,1,0,0,0,2.0,4.0,3.0,3.0,-0.5,2628630.0,4.0
Naroda,2024,5,4,636602.25,2315278.0,2546409.0,0.0,0.5,3,0.25,0.5,3,0.49999999999999994,-0.8660254037844387,2,0,9,0,1,0,0,0,1.0,2.0,4.0,2.3333333333333335,3.0,24244.0,1.0
Naroda,2024,6,1,10104.0,10104.0,10104.0,0.0,0.0,1,1.0,1.0,1,1.2246467991473532e-16,-1.0,2,0,9,0,1,0,0,0,4.0,1.0,2.0,2.3333333333333335,-0.75,2546409.0,3.0
Naroda,2024,7,3,69080.0,108531.0,207240.0,0.0,0.3333333333333333,3,0.0,0.3333333333333333,2,-0.4999999999999997,-0.8660254037844388,3,0,9,0,1,0,0,0,1.0,4.0,1.0,2.0,2.0,10104.0,1.0
Naroda,2024,9,1,12058.0,12058.0,12058.0,0.0,0.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,0,9,0,1,0,0,0,3.0,1.0,4.0,2.6666666666666665,-0.6666666666666667,207240.0,3.0
Naroda,2024,10,3,1701421.0,2994663.0,5104263.0,0.0,1.0,3,0.3333333333333333,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,9,0,1,0,0,0,1.0,3.0,1.0,1.6666666666666667,2.0,12058.0,2.0
Naroda,2024,11,2,94232.5,172864.0,188465.0,0.5,0.5,2,0.0,0.0,2,-0.5000000000000004,0.8660254037844384,4,1,9,0,1,0,0,0,3.0,1.0,3.0,2.3333333333333335,-0.33333333333333337,5104263.0,1.0
Naroda,2024,12,1,18085.0,18085.0,18085.0,0.0,0.0,1,0.0,1.0,1,-2.4492935982947064e-16,1.0,4,1,9,0,1,0,0,0,2.0,3.0,1.0,2.0,-0.5,188465.0,3.0
Naroda,2025,1,3,36134.0,106230.0,108402.0,0.0,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,3,0.49999999999999994,0.8660254037844387,1,1,9,0,1,0,0,0,1.0,2.0,3.0,2.0,2.0,18085.0,4.0
Naroda,2025,2,4,871372.0,3063175.0,3485488.0,0.0,0.5,3,0.0,0.25,4,0.8660254037844386,0.5000000000000001,1,0,9,0,1,0,0,0,3.0,1.0,2.0,2.0,0.33333333333333326,108402.0,4.0
Naroda,2025,3,4,1579122.75,4186987.0,6316491.0,0.0,0.75,3,0.0,0.25,3,1.0,6.123233995736766e-17,1,1,9,0,1,0,0,0,4.0,3.0,1.0,2.6666666666666665,0.0,3485488.0,3.0
Naroda,2025,4,3,38210.666666666664,92575.0,114632.0,0.0,0.0,3,0.0,0.0,3,0.8660254037844387,-0.4999999999999998,2,0,9,0,1,0,0,0,4.0,4.0,3.0,3.6666666666666665,-0.25,6316491.0,3.0
Naroda,2025,5,3,62706.666666666664,95169.0,188120.0,0.0,0.0,2,0.0,0.0,3,0.49999999999999994,-0.8660254037844387,2,0,9,0,1,0,0,0,3.0,4.0,4.0,3.6666666666666665,0.0,114632.0,5.0
Naroda,2025,6,5,88951.8,229297.0,444759.0,0.2,0.4,3,0.0,0.2,5,1.2246467991473532e-16,-1.0,2,0,9,0,1,0,0,0,3.0,3.0,4.0,3.3333333333333335,0.6666666666666667,188120.0,1.0
Naroda,2025,7,1,65776.0,65776.0,65776.0,0.0,0.0,1,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,9,0,1,0,0,0,5.0,3.0,3.0,3.6666666666666665,-0.8,444759.0,2.0
Naroda,2025,8,2,524499.0,955070.0,1048998.0,0.0,0.5,1,0.0,0.0,2,-0.8660254037844385,-0.5000000000000004,3,0,9,0,1,0,0,0,1.0,5.0,3.0,3.0,1.0,65776.0,2.0
Naroda,2025,9,2,129345.0,141529.0,258690.0,0.0,1.0,2,0.5,1.0,2,-1.0,-1.8369701987210297e-16,3,1,9,0,1,0,0,0,2.0,1.0,5.0,2.6666666666666665,0.0,1048998.0,2.0
Naroda,2025,10,2,1092941.0,2068213.0,2185882.0,0.0,1.0,2,0.0,0.5,2,-0.8660254037844386,0.5000000000000001,4,1,9,0,1,0,0,0,2.0,2.0,1.0,1.6666666666666667,0.0,258690.0,4.0
Naroda,2025,11,4,356804.5,1279074.0,1427218.0,0.0,0.5,3,0.0,0.0,4,-0.5000000000000004,0.8660254037844384,4,0,9,0,1,0,0,0,2.0,2.0,2.0,2.0,1.0,2185882.0,1.0
Narol,2023,1,1,28336.0,28336.0,28336.0,0.0,0.0,1,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1,1,5,0,0,0,1,0,1.6363636363636365,1.6666666666666667,1.7,1.6363636363636367,0.25757575757575757,431205.63636363635,1.0
Narol,2023,3,1,40694.0,40694.0,40694.0,0.0,0.0,1,0.0,0.0,1,1.0,6.123233995736766e-17,1,1,5,0,0,0,1,0,1.0,1.6666666666666667,1.7,1.0,0.0,28336.0,1.0
Narol,2023,4,1,48976.0,48976.0,48976.0,0.0,0.0,1,0.0,0.0,1,0.8660254037844387,-0.4999999999999998,2,0,5,0,0,0,1,0,1.0,1.0,1.7,1.0,0.0,40694.0,1.0
Narol,2023,5,1,289496.0,289496.0,289496.0,0.0,1.0,1,0.0,1.0,1,0.49999999999999994,-0.8660254037844387,2,0,5,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,48976.0,1.0
Narol,2023,9,1,916485.0,916485.0,916485.0,0.0,1.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,0,5,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,289496.0,2.0
Narol,2023,10,2,59138.5,88498.0,118277.0,0.0,0.0,2,0.0,0.0,2,-0.8660254037844386,0.5000000000000001,4,1,5,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,916485.0,1.0
Narol,2023,12,1,7523.0,7523.0,7523.0,0.0,0.0,1,0.0,0.0,1,-2.4492935982947064e-16,1.0,4,1,5,0,0,0,1,0,2.0,1.0,1.0,1.3333333333333333,-0.5,118277.0,2.0
Narol,2024,1,2,45348.0,46952.0,90696.0,0.0,0.0,2,0.0,0.0,2,0.49999999999999994,0.8660254037844387,1,1,5,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,1.0,7523.0,1.0
Narol,2024,2,1,184696.0,184696.0,184696.0,0.0,1.0,1,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1,0,5,0,0,0,1,0,2.0,1.0,2.0,1.6666666666666667,-0.5,90696.0,4.0
Narol,2024,5,4,45672.75,97334.0,182691.0,0.25,0.0,4,0.0,0.25,3,0.49999999999999994,-0.8660254037844387,2,0,5,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,3.0,184696.0,2.0
Narol,2024,6,2,31812.5,63625.0,63625.0,0.0,0.0,2,0.0,0.5,2,1.2246467991473532e-16,-1.0,2,0,5,0,0,0,1,0,4.0,1.0,2.0,2.3333333333333335,-0.5,182691.0,2.0
Narol,2024,8,2,23865.0,37056.0,47730.0,0.0,0.0,2,0.0,0.5,2,-0.8660254037844385,-0.5000000000000004,3,0,5,0,0,0,1,0,2.0,4.0,1.0,2.3333333333333335,0.0,63625.0,2.0
Narol,2024,9,2,851553.0,1703106.0,1703106.0,0.0,0.5,2,0.0,0.5,2,-1.0,-1.8369701987210297e-16,3,0,5,0,0,0,1,0,2.0,2.0,4.0,2.6666666666666665,0.0,47730.0,1.0
Narol,2024,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,5,0,0,0,1,0,2.0,2.0,2.0,2.0,-0.5,1703106.0,3.0
Narol,2024,12,3,265734.0,744231.0,797202.0,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.6666666666666666,3,-2.4492935982947064e-16,1.0,4,1,5,0,0,0,1,0,1.0,2.0,2.0,1.6666666666666667,2.0,0.0,1.0
Narol,2025,2,1,14939.0,14939.0,14939.0,0.0,0.0,1,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1,0,5,0,0,0,1,0,3.0,1.0,2.0,2.0,-0.6666666666666667,797202.0,2.0
Narol,2025,5,2,121941.0,137541.0,243882.0,0.5,1.0,2,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,2,0,5,0,0,0,1,0,1.0,3.0,1.0,1.6666666666666667,1.0,14939.0,3.0
Narol,2025,6,3,1254944.0,3632989.0,3764832.0,0.0,0.6666666666666666,3,0.3333333333333333,0.0,3,1.2246467991473532e-16,-1.0,2,0,5,0,0,0,1,0,2.0,1.0,3.0,2.0,0.5,243882.0,1.0
Narol,2025,7,1,14223.0,14223.0,14223.0,0.0,0.0,1,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,5,0,0,0,1,0,3.0,2.0,1.0,2.0,-0.6666666666666667,3764832.0,2.0
Narol,2025,8,2,328751.0,541705.0,657502.0,0.0,1.0,2,0.5,0.5,2,-0.8660254037844385,-0.5000000000000004,3,0,5,0,0,0,1,0,1.0,3.0,2.0,2.0,1.0,14223.0,1.0
Narol,2025,9,1,106326.0,106326.0,106326.0,1.0,1.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,1,5,0,0,0,1,0,2.0,1.0,3.0,2.0,-0.5,657502.0,1.0
Narol,2025,10,1,165287.0,165287.0,165287.0,0.0,1.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,5,0,0,0,1,0,1.0,2.0,1.0,1.3333333333333333,0.0,106326.0,1.0
Narol,2025,11,1,31755.0,31755.0,31755.0,0.0,0.0,1,0.0,0.0,1,-0.5000000000000004,0.8660254037844384,4,0,5,0,0,0,1,0,1.0,1.0,2.0,1.3333333333333333,0.0,165287.0,1.0
Navrangpura,2023,1,1,7924.0,7924.0,7924.0,0.0,0.0,1,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,1.5,1.5217391304347827,1.5,1.4861111111111114,0.125,598983.7083333334,1.0
Navrangpura,2023,3,1,59781.0,59781.0,59781.0,0.0,0.0,1,0.0,0.0,1,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,1.0,1.5217391304347827,1.5,1.0,0.0,7924.0,1.0
Navrangpura,2023,4,1,147112.0,147112.0,147112.0,0.0,1.0,1,0.0,1.0,1,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,1.0,1.0,1.5,1.0,0.0,59781.0,2.0
Navrangpura,2023,5,2,1067567.0,2133262.0,2135134.0,0.0,0.5,2,0.5,0.5,2,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,147112.0,1.0
Navrangpura,2023,7,1,745868.0,745868.0,745868.0,0.0,1.0,1,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,2.0,1.0,1.0,1.3333333333333333,-0.5,2135134.0,1.0
Navrangpura,2023,8,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,1.0,2.0,1.0,1.3333333333333333,0.0,745868.0,1.0
Navrangpura,2023,10,1,2443766.0,2443766.0,2443766.0,0.0,1.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,1.0
Navrangpura,2023,11,1,35983.0,35983.0,35983.0,0.0,0.0,1,1.0,0.0,1,-0.5000000000000004,0.8660254037844384,4,1,4,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2443766.0,2.0
Navrangpura,2024,1,2,388259.0,683036.0,776518.0,0.0,0.5,2,0.5,0.0,2,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,35983.0,2.0
Navrangpura,2024,2,2,724916.0,1444236.0,1449832.0,0.0,0.5,2,0.5,1.0,2,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,2.0,1.0,1.0,1.3333333333333333,0.0,776518.0,1.0
Navrangpura,2024,3,1,30714.0,30714.0,30714.0,1.0,0.0,1,0.0,1.0,1,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,2.0,2.0,1.0,1.6666666666666667,-0.5,1449832.0,2.0
Navrangpura,2024,4,2,49242.5,60364.0,98485.0,0.5,0.0,2,0.0,0.5,2,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,1.0,2.0,2.0,1.6666666666666667,1.0,30714.0,1.0
Navrangpura,2024,6,1,2717738.0,2717738.0,2717738.0,0.0,1.0,1,0.0,0.0,1,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,2.0,1.0,2.0,1.6666666666666667,-0.5,98485.0,1.0
Navrangpura,2024,9,1,12613.0,12613.0,12613.0,0.0,0.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,0,4,1,0,0,0,0,1.0,2.0,1.0,1.3333333333333333,0.0,2717738.0,2.0
Navrangpura,2024,12,2,331651.0,636069.0,663302.0,0.0,0.5,2,0.5,0.0,2,-2.4492935982947064e-16,1.0,4,1,4,1,0,0,0,0,1.0,1.0,2.0,1.3333333333333333,1.0,12613.0,4.0
Navrangpura,2025,1,4,203283.25,670809.0,813133.0,0.0,0.5,4,0.0,0.75,3,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,2.0,1.0,1.0,1.3333333333333333,1.0,663302.0,2.0
Navrangpura,2025,2,2,226949.0,372204.0,453898.0,0.0,0.5,2,0.0,1.0,2,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,4.0,2.0,1.0,2.3333333333333335,-0.5,813133.0,2.0
Navrangpura,2025,3,2,170772.0,178040.0,341544.0,0.0,1.0,2,0.0,0.0,2,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,2.0,4.0,2.0,2.6666666666666665,0.0,453898.0,2.0
Navrangpura,2025,4,2,28612.5,39764.0,57225.0,0.0,0.0,2,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,2.0,2.0,4.0,2.6666666666666665,0.0,341544.0,1.0
Navrangpura,2025,5,1,107765.0,107765.0,107765.0,1.0,1.0,1,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,2.0,2.0,2.0,2.0,-0.5,57225.0,1.0
Navrangpura,2025,6,1,122981.0,122981.0,122981.0,0.0,1.0,1,0.0,0.0,1,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,1.0,2.0,2.0,1.6666666666666667,0.0,107765.0,1.0
Navrangpura,2025,7,1,186977.0,186977.0,186977.0,0.0,1.0,1,0.0,1.0,1,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,1.0,1.0,2.0,1.3333333333333333,0.0,122981.0,2.0
Navrangpura,2025,8,2,440332.0,645773.0,880664.0,0.0,1.0,2,0.5,0.0,2,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,186977.0,1.0
Navrangpura,2025,9,1,86652.0,86652.0,86652.0,0.0,0.0,1,0.0,0.0,1,-1.0,-1.8369701987210297e-16,3,1,4,1,0,0,0,0,2.0,1.0,1.0,1.3333333333333333,-0.5,880664.0,1.0
Navrangpura,2025,10,1,121763.0,121763.0,121763.0,1.0,1.0,1,0.0,0.0,1,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,1.0,2.0,1.0,1.3333333333333333,0.0,86652.0,1.0
Nikol,2023,1,1,14992.0,14992.0,14992.0,0.0,0.0,1,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,1.7083333333333333,1.7391304347826086,1.7727272727272727,1.7083333333333337,0.4041666666666666,343691.75,1.0
