area,year,month,crime_count,avg_severity,pct_critical,pct_high,pct_night,pct_weekend,pct_festival,pct_violent,pct_property,n_crime_types,avg_hour,month_sin,month_cos,quarter,is_festival_month,area_base_weight,zone_Central,zone_East,zone_North,zone_South,zone_West,crime_count_lag_1,crime_count_lag_2,crime_count_lag_3,crime_count_lag_12,rolling_avg_3m,rolling_avg_6m,rolling_std_3m,mom_change,yoy_change,target_crime_count
Narol,2023,2,5,2.0,0.2,0.0,0.2,0.2,0.0,0.0,0.6,5,18.8,0.8660254037844386,0.5000000000000001,1,0,5,0,0,0,1,0,13.0,15.655172413793103,15.035714285714286,10.473684210526315,13.0,13.0,0.0,-0.6153846153846154,0.916542375752902,15.0
Narol,2023,3,15,2.466666666666667,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.0,0.4,0.3333333333333333,9,11.533333333333333,1.0,6.123233995736766e-17,1,1,5,0,0,0,1,0,5.0,13.0,15.035714285714286,10.473684210526315,9.0,9.0,5.656854249492381,2.0,0.916542375752902,7.0
Narol,2023,4,7,2.4285714285714284,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,4,7.0,0.8660254037844387,-0.4999999999999998,2,0,5,0,0,0,1,0,15.0,5.0,13.0,10.473684210526315,11.0,11.0,5.291502622129181,-0.5333333333333333,0.916542375752902,8.0
Narol,2023,5,8,2.125,0.125,0.125,0.375,0.25,0.0,0.25,0.375,7,9.5,0.49999999999999994,-0.8660254037844387,2,0,5,0,0,0,1,0,7.0,15.0,5.0,10.473684210526315,9.0,10.0,5.291502622129181,0.1428571428571428,0.916542375752902,6.0
Narol,2023,6,6,2.8333333333333335,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,4,8.333333333333334,1.2246467991473532e-16,-1.0,2,0,5,0,0,0,1,0,8.0,7.0,15.0,10.473684210526315,10.0,9.6,4.358898943540674,-0.25,0.916542375752902,9.0
Narol,2023,7,9,2.7777777777777777,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,6,10.555555555555555,-0.4999999999999997,-0.8660254037844388,3,0,5,0,0,0,1,0,6.0,8.0,7.0,10.473684210526315,7.0,9.0,1.0,0.5,0.916542375752902,11.0
Narol,2023,8,11,2.6363636363636362,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365,0.5454545454545454,7,11.636363636363637,-0.8660254037844385,-0.5000000000000004,3,0,5,0,0,0,1,0,9.0,6.0,8.0,10.473684210526315,7.666666666666667,8.333333333333334,1.5275252316519465,0.22222222222222232,0.916542375752902,8.0
Narol,2023,9,8,2.375,0.125,0.375,0.25,0.5,0.0,0.375,0.5,7,12.25,-1.0,-1.8369701987210297e-16,3,0,5,0,0,0,1,0,11.0,9.0,6.0,10.473684210526315,8.666666666666666,9.333333333333334,2.5166114784235836,-0.2727272727272727,0.916542375752902,10.0
Narol,2023,10,10,2.2,0.2,0.1,0.3,0.5,0.4,0.3,0.5,7,13.0,-0.8660254037844386,0.5000000000000001,4,1,5,0,0,0,1,0,8.0,11.0,9.0,10.473684210526315,9.333333333333334,8.166666666666666,1.5275252316519474,0.25,0.916542375752902,11.0
Narol,2023,11,11,2.4545454545454546,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.6363636363636364,7,13.363636363636363,-0.5000000000000004,0.8660254037844384,4,1,5,0,0,0,1,0,10.0,8.0,11.0,10.473684210526315,9.666666666666666,8.666666666666666,1.5275252316519474,0.10000000000000009,0.916542375752902,14.0
Narol,2023,12,14,2.857142857142857,0.21428571428571427,0.5,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.5,8,11.714285714285714,-2.4492935982947064e-16,1.0,4,1,5,0,0,0,1,0,11.0,10.0,8.0,10.473684210526315,9.666666666666666,9.166666666666666,1.5275252316519474,0.2727272727272727,0.916542375752902,18.0
Narol,2024,1,18,2.5,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,11,9.277777777777779,0.49999999999999994,0.8660254037844387,1,1,5,0,0,0,1,0,14.0,11.0,10.0,13.0,11.666666666666666,10.5,2.0816659994661335,0.2857142857142858,0.3846153846153846,7.0
Narol,2024,2,7,2.142857142857143,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,6,9.714285714285714,0.8660254037844386,0.5000000000000001,1,0,5,0,0,0,1,0,18.0,14.0,11.0,5.0,14.333333333333334,12.0,3.511884584284247,-0.6111111111111112,0.3999999999999999,10.0
Narol,2024,3,10,2.4,0.0,0.6,0.3,0.3,0.0,0.2,0.6,7,16.0,1.0,6.123233995736766e-17,1,1,5,0,0,0,1,0,7.0,18.0,14.0,15.0,13.0,11.333333333333334,5.5677643628300215,0.4285714285714286,-0.33333333333333337,9.0
Narol,2024,4,9,2.4444444444444446,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.6666666666666666,0.3333333333333333,5,12.11111111111111,0.8660254037844387,-0.4999999999999998,2,0,5,0,0,0,1,0,10.0,7.0,18.0,7.0,11.666666666666666,11.666666666666666,5.686240703077327,-0.09999999999999998,0.2857142857142858,12.0
Narol,2024,5,12,2.25,0.08333333333333333,0.3333333333333333,0.5,0.4166666666666667,0.0,0.3333333333333333,0.6666666666666666,8,10.75,0.49999999999999994,-0.8660254037844387,2,0,5,0,0,0,1,0,9.0,10.0,7.0,8.0,8.666666666666666,11.5,1.5275252316519468,0.33333333333333326,0.5,16.0
Narol,2024,6,16,2.5,0.0625,0.5,0.3125,0.5,0.0,0.25,0.5,8,11.625,1.2246467991473532e-16,-1.0,2,0,5,0,0,0,1,0,12.0,9.0,10.0,6.0,10.333333333333334,11.666666666666666,1.5275252316519468,0.33333333333333326,1.6666666666666665,10.0
Narol,2024,7,10,2.3,0.2,0.3,0.1,0.2,0.0,0.4,0.6,8,13.7,-0.4999999999999997,-0.8660254037844388,3,0,5,0,0,0,1,0,16.0,12.0,9.0,9.0,12.333333333333334,12.0,3.511884584284246,-0.375,0.11111111111111116,10.0
Narol,2024,8,10,2.2,0.2,0.1,0.3,0.3,0.0,0.3,0.7,6,16.5,-0.8660254037844385,-0.5000000000000004,3,0,5,0,0,0,1,0,10.0,16.0,12.0,11.0,12.666666666666666,10.666666666666666,3.0550504633038926,0.0,-0.09090909090909094,14.0
Narol,2024,9,14,2.142857142857143,0.0,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.0,0.07142857142857142,0.6428571428571429,9,10.285714285714286,-1.0,-1.8369701987210297e-16,3,0,5,0,0,0,1,0,10.0,10.0,16.0,8.0,12.0,11.166666666666666,3.464101615137754,0.3999999999999999,0.75,24.0
Narol,2024,10,24,2.125,0.125,0.20833333333333334,0.25,0.125,0.2916666666666667,0.2916666666666667,0.625,9,12.916666666666666,-0.8660254037844386,0.5000000000000001,4,1,5,0,0,0,1,0,14.0,10.0,10.0,10.0,11.333333333333334,11.833333333333334,2.309401076758503,0.7142857142857142,1.4,21.0
Narol,2024,11,21,2.4761904761904763,0.14285714285714285,0.47619047619047616,0.19047619047619047,0.3333333333333333,0.0,0.2857142857142857,0.42857142857142855,11,14.380952380952381,-0.5000000000000004,0.8660254037844384,4,1,5,0,0,0,1,0,24.0,14.0,10.0,11.0,16.0,14.333333333333334,7.211102550927978,-0.125,0.9090909090909092,20.0
Narol,2024,12,20,2.5,0.3,0.2,0.45,0.45,0.0,0.25,0.55,10,13.95,-2.4492935982947064e-16,1.0,4,1,5,0,0,0,1,0,21.0,24.0,14.0,14.0,19.666666666666668,15.833333333333334,5.131601439446884,-0.04761904761904767,0.4285714285714286,37.0
Narol,2025,1,37,2.4054054054054053,0.10810810810810811,0.35135135135135137,0.2972972972972973,0.21621621621621623,0.16216216216216217,0.16216216216216217,0.43243243243243246,14,12.54054054054054,0.49999999999999994,0.8660254037844387,1,1,5,0,0,0,1,0,20.0,21.0,24.0,18.0,21.666666666666668,16.5,2.0816659994661313,0.8500000000000001,1.0555555555555554,28.0
Narol,2025,2,28,2.142857142857143,0.03571428571428571,0.32142857142857145,0.21428571428571427,0.2857142857142857,0.0,0.2857142857142857,0.5,12,14.0,0.8660254037844386,0.5000000000000001,1,0,5,0,0,0,1,0,37.0,20.0,21.0,7.0,26.0,21.0,9.539392014169456,-0.2432432432432432,3.0,39.0
Narol,2025,3,39,2.230769230769231,0.05128205128205128,0.41025641025641024,0.20512820512820512,0.23076923076923078,0.05128205128205128,0.20512820512820512,0.4358974358974359,13,12.512820512820513,1.0,6.123233995736766e-17,1,1,5,0,0,0,1,0,28.0,37.0,20.0,10.0,28.333333333333332,24.0,8.504900548115382,0.3928571428571428,2.9,29.0
Narol,2025,4,29,2.310344827586207,0.10344827586206896,0.27586206896551724,0.2413793103448276,0.2413793103448276,0.0,0.1724137931034483,0.5517241379310345,12,13.344827586206897,0.8660254037844387,-0.4999999999999998,2,0,5,0,0,0,1,0,39.0,28.0,37.0,9.0,34.666666666666664,28.166666666666668,5.859465277082316,-0.2564102564102564,2.2222222222222223,33.0
Narol,2025,5,33,2.3333333333333335,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.0,0.2727272727272727,0.48484848484848486,13,12.818181818181818,0.49999999999999994,-0.8660254037844387,2,0,5,0,0,0,1,0,29.0,39.0,28.0,12.0,32.0,29.0,6.08276253029822,0.13793103448275867,1.75,30.0
Narol,2025,6,30,2.3333333333333335,0.1,0.3333333333333333,0.2,0.23333333333333334,0.0,0.13333333333333333,0.5666666666666667,12,14.6,1.2246467991473532e-16,-1.0,2,0,5,0,0,0,1,0,33.0,29.0,39.0,16.0,33.666666666666664,31.0,5.033222956847167,-0.09090909090909094,0.875,2.0
Narol,2025,9,2,3.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,2,13.5,-1.0,-1.8369701987210297e-16,3,1,5,0,0,0,1,0,30.0,33.0,29.0,10.0,30.666666666666668,32.666666666666664,2.0816659994661286,-0.9333333333333333,-0.8,1.0
Navrangpura,2023,1,9,2.7777777777777777,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,7,10.444444444444445,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,10.551724137931034,10.357142857142858,9.962962962962964,9.38888888888889,10.2183908045977,9.78218390804598,0.0,0.2886362760227298,0.9524729083552612,3.0
Navrangpura,2023,2,3,3.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,2,16.333333333333332,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,9.0,10.357142857142858,9.962962962962964,9.38888888888889,9.0,9.0,0.0,-0.6666666666666667,0.9524729083552612,8.0
Navrangpura,2023,3,8,2.125,0.0,0.375,0.25,0.5,0.0,0.375,0.375,7,13.375,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,3.0,9.0,9.962962962962964,9.38888888888889,6.0,6.0,4.242640687119285,1.6666666666666665,0.9524729083552612,11.0
Navrangpura,2023,4,11,1.7272727272727273,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.7272727272727273,8,10.818181818181818,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,8.0,3.0,9.0,9.38888888888889,6.666666666666667,6.666666666666667,3.214550253664318,0.375,0.9524729083552612,7.0
Navrangpura,2023,5,7,1.5714285714285714,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,5,12.714285714285714,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,11.0,8.0,3.0,9.38888888888889,7.333333333333333,7.75,4.041451884327381,-0.36363636363636365,0.9524729083552612,8.0
Navrangpura,2023,6,8,2.375,0.125,0.375,0.375,0.5,0.0,0.25,0.375,5,15.375,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,7.0,11.0,8.0,9.38888888888889,8.666666666666666,7.6,2.0816659994661326,0.1428571428571428,0.9524729083552612,6.0
Navrangpura,2023,7,6,2.1666666666666665,0.0,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,6,6.833333333333333,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,8.0,7.0,11.0,9.38888888888889,8.666666666666666,7.666666666666667,2.0816659994661326,-0.25,0.9524729083552612,3.0
Navrangpura,2023,8,3,2.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,12.0,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,6.0,8.0,7.0,9.38888888888889,7.0,7.166666666666667,0.9999999999999977,-0.5,0.9524729083552612,4.0
Navrangpura,2023,9,4,1.75,0.0,0.25,0.25,0.25,0.0,0.0,0.75,3,9.5,-1.0,-1.8369701987210297e-16,3,0,4,1,0,0,0,0,3.0,6.0,8.0,9.38888888888889,5.666666666666667,7.166666666666667,2.5166114784235813,0.33333333333333326,0.9524729083552612,4.0
Navrangpura,2023,10,4,1.75,0.0,0.0,0.25,0.25,0.25,0.25,0.5,4,16.75,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,4.0,3.0,6.0,9.38888888888889,4.333333333333333,6.5,1.5275252316519414,0.0,0.9524729083552612,17.0
Navrangpura,2023,11,17,2.588235294117647,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.23529411764705882,11,11.294117647058824,-0.5000000000000004,0.8660254037844384,4,1,4,1,0,0,0,0,4.0,4.0,3.0,9.38888888888889,3.6666666666666665,5.333333333333333,0.5773502691896101,3.25,0.9524729083552612,9.0
Navrangpura,2023,12,9,2.6666666666666665,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,8,12.11111111111111,-2.4492935982947064e-16,1.0,4,1,4,1,0,0,0,0,17.0,4.0,4.0,9.38888888888889,8.333333333333334,7.0,7.505553499465136,-0.47058823529411764,0.9524729083552612,18.0
Navrangpura,2024,1,18,2.0,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.4444444444444444,9,14.222222222222221,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,9.0,17.0,4.0,9.0,10.0,7.166666666666667,6.557438524302002,1.0,1.0,21.0
Navrangpura,2024,2,21,2.3333333333333335,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.42857142857142855,0.0,0.38095238095238093,0.42857142857142855,11,11.238095238095237,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,18.0,9.0,17.0,3.0,14.666666666666666,9.166666666666666,4.9328828623162515,0.16666666666666674,6.0,12.0
Navrangpura,2024,3,12,2.3333333333333335,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.5,8,11.583333333333334,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,21.0,18.0,9.0,8.0,16.0,12.166666666666666,6.244997998398402,-0.4285714285714286,0.5,4.0
Navrangpura,2024,4,4,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,4,10.0,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,12.0,21.0,18.0,11.0,17.0,13.5,4.582575694955845,-0.6666666666666667,-0.6363636363636364,11.0
Navrangpura,2024,5,11,2.5454545454545454,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.2727272727272727,8,12.0,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,4.0,12.0,21.0,7.0,12.333333333333334,13.5,8.504900548115382,1.75,0.5714285714285714,14.0
Navrangpura,2024,6,14,2.5714285714285716,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.0,0.35714285714285715,0.35714285714285715,9,13.571428571428571,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,11.0,4.0,12.0,8.0,9.0,12.5,4.358898943540666,0.2727272727272727,0.75,3.0
Navrangpura,2024,7,3,2.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2,16.0,-0.4999999999999997,-0.8660254037844388,3,0,4,1,0,0,0,0,14.0,11.0,4.0,6.0,9.666666666666666,13.333333333333334,5.131601439446879,-0.7857142857142857,-0.5,9.0
Navrangpura,2024,8,9,2.4444444444444446,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,5,15.0,-0.8660254037844385,-0.5000000000000004,3,0,4,1,0,0,0,0,3.0,14.0,11.0,3.0,9.333333333333334,10.833333333333334,5.686240703077321,2.0,2.0,7.0
Navrangpura,2024,9,7,2.2857142857142856,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,5,11.714285714285714,-1.0,-1.8369701987210297e-16,3,0,4,1,0,0,0,0,9.0,3.0,14.0,4.0,8.666666666666666,8.833333333333334,5.507570547286095,-0.2222222222222222,0.75,14.0
Navrangpura,2024,10,14,2.5,0.14285714285714285,0.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5,0.42857142857142855,9,11.928571428571429,-0.8660254037844386,0.5000000000000001,4,1,4,1,0,0,0,0,7.0,9.0,3.0,4.0,6.333333333333333,8.0,3.0550504633038726,1.0,2.5,10.0
Navrangpura,2024,11,10,1.4,0.0,0.0,0.2,0.1,0.1,0.1,0.6,6,13.4,-0.5000000000000004,0.8660254037844384,4,1,4,1,0,0,0,0,14.0,7.0,9.0,17.0,10.0,9.666666666666666,3.6055512754639825,-0.2857142857142857,-0.4117647058823529,11.0
Navrangpura,2024,12,11,2.3636363636363638,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.5454545454545454,9,14.090909090909092,-2.4492935982947064e-16,1.0,4,1,4,1,0,0,0,0,10.0,14.0,7.0,9.0,10.333333333333334,9.5,3.5118845842842403,0.10000000000000009,0.22222222222222232,23.0
Navrangpura,2025,1,23,2.347826086956522,0.08695652173913043,0.391304347826087,0.17391304347826086,0.21739130434782608,0.2608695652173913,0.08695652173913043,0.6086956521739131,10,12.130434782608695,0.49999999999999994,0.8660254037844387,1,1,4,1,0,0,0,0,11.0,10.0,14.0,18.0,11.666666666666666,9.0,2.081665999466129,1.0909090909090908,0.2777777777777777,10.0
Navrangpura,2025,2,10,2.2,0.2,0.1,0.2,0.1,0.0,0.1,0.8,6,9.2,0.8660254037844386,0.5000000000000001,1,0,4,1,0,0,0,0,23.0,11.0,10.0,21.0,14.666666666666666,12.333333333333334,7.234178138070238,-0.5652173913043479,-0.5238095238095238,13.0
Navrangpura,2025,3,13,2.1538461538461537,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.0,0.6923076923076923,6,11.307692307692308,1.0,6.123233995736766e-17,1,1,4,1,0,0,0,0,10.0,23.0,11.0,12.0,14.666666666666666,12.5,7.234178138070238,0.30000000000000004,0.08333333333333326,21.0
Navrangpura,2025,4,21,2.5238095238095237,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.0,0.23809523809523808,0.3333333333333333,12,11.238095238095237,0.8660254037844387,-0.4999999999999998,2,0,4,1,0,0,0,0,13.0,10.0,23.0,4.0,15.333333333333334,13.5,6.806859285554049,0.6153846153846154,4.25,16.0
Navrangpura,2025,5,16,2.0625,0.0625,0.3125,0.0625,0.3125,0.0,0.375,0.4375,8,12.3125,0.49999999999999994,-0.8660254037844387,2,0,4,1,0,0,0,0,21.0,13.0,10.0,11.0,14.666666666666666,14.666666666666666,5.68624070307733,-0.23809523809523814,0.4545454545454546,12.0
Navrangpura,2025,6,12,2.0,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.25,0.0,0.08333333333333333,0.75,7,8.0,1.2246467991473532e-16,-1.0,2,0,4,1,0,0,0,0,16.0,21.0,13.0,14.0,16.666666666666668,15.666666666666666,4.0414518843273886,-0.25,-0.1428571428571429,1.0
Nikol,2023,1,15,2.6666666666666665,0.2,0.4,0.3333333333333333,0.2,0.0,0.2,0.6,9,9.533333333333333,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,16.24137931034483,16.142857142857142,15.74074074074074,13.666666666666666,15.988505747126437,15.26609195402299,0.0,0.09591571122384662,0.3817080162188857,11.0
Nikol,2023,2,11,2.5454545454545454,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.0,0.36363636363636365,0.36363636363636365,8,14.0,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,15.0,16.142857142857142,15.74074074074074,13.666666666666666,15.0,15.0,0.0,-0.2666666666666667,0.3817080162188857,13.0
Nikol,2023,3,13,2.230769230769231,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.23076923076923078,10,13.538461538461538,1.0,6.123233995736766e-17,1,1,7,0,1,0,0,0,11.0,15.0,15.74074074074074,13.666666666666666,13.0,13.0,2.8284271247461903,0.18181818181818188,0.3817080162188857,14.0
Nikol,2023,4,14,2.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.0,0.35714285714285715,0.42857142857142855,9,10.428571428571429,0.8660254037844387,-0.4999999999999998,2,0,7,0,1,0,0,0,13.0,11.0,15.0,13.666666666666666,13.0,13.0,2.0,0.07692307692307687,0.3817080162188857,11.0
Nikol,2023,5,11,2.5454545454545454,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.5454545454545454,5,13.272727272727273,0.49999999999999994,-0.8660254037844387,2,0,7,0,1,0,0,0,14.0,13.0,11.0,13.666666666666666,12.666666666666666,13.25,1.5275252316519468,-0.2142857142857143,0.3817080162188857,10.0
Nikol,2023,6,10,2.5,0.0,0.6,0.5,0.2,0.0,0.5,0.2,6,12.5,1.2246467991473532e-16,-1.0,2,0,7,0,1,0,0,0,11.0,14.0,13.0,13.666666666666666,12.666666666666666,12.8,1.5275252316519468,-0.09090909090909094,0.3817080162188857,13.0
Nikol,2023,7,13,2.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.6153846153846154,8,16.692307692307693,-0.4999999999999997,-0.8660254037844388,3,0,7,0,1,0,0,0,10.0,11.0,14.0,13.666666666666666,11.666666666666666,12.333333333333334,2.0816659994661326,0.30000000000000004,0.3817080162188857,10.0
Nikol,2023,8,10,2.2,0.0,0.4,0.5,0.1,0.0,0.3,0.6,5,9.7,-0.8660254037844385,-0.5000000000000004,3,0,7,0,1,0,0,0,13.0,10.0,11.0,13.666666666666666,11.333333333333334,12.0,1.527525231651946,-0.23076923076923073,0.3817080162188857,10.0
Nikol,2023,9,10,2.9,0.3,0.3,0.1,0.3,0.0,0.7,0.1,6,12.6,-1.0,-1.8369701987210297e-16,3,0,7,0,1,0,0,0,10.0,13.0,10.0,13.666666666666666,11.0,11.833333333333334,1.7320508075688767,0.0,0.3817080162188857,16.0
Nikol,2023,10,16,2.875,0.3125,0.375,0.125,0.25,0.0625,0.3125,0.3125,11,11.3125,-0.8660254037844386,0.5000000000000001,4,1,7,0,1,0,0,0,10.0,10.0,13.0,13.666666666666666,11.0,11.333333333333334,1.7320508075688767,0.6000000000000001,0.3817080162188857,13.0
Nikol,2023,11,13,2.1538461538461537,0.0,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,8,15.0,-0.5000000000000004,0.8660254037844384,4,1,7,0,1,0,0,0,16.0,10.0,10.0,13.666666666666666,12.0,11.666666666666666,3.4641016151377544,-0.1875,0.3817080162188857,11.0
Nikol,2023,12,11,2.3636363636363638,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.0,0.45454545454545453,0.2727272727272727,8,13.090909090909092,-2.4492935982947064e-16,1.0,4,1,7,0,1,0,0,0,13.0,16.0,10.0,13.666666666666666,13.0,12.0,3.0,-0.15384615384615385,0.3817080162188857,23.0
Nikol,2024,1,23,2.6956521739130435,0.17391304347826086,0.43478260869565216,0.391304347826087,0.17391304347826086,0.08695652173913043,0.2608695652173913,0.391304347826087,11,12.956521739130435,0.49999999999999994,0.8660254037844387,1,1,7,0,1,0,0,0,11.0,13.0,16.0,15.0,13.333333333333334,12.166666666666666,2.5166114784235836,1.0909090909090908,0.5333333333333334,11.0
Nikol,2024,2,11,2.909090909090909,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.36363636363636365,7,12.363636363636363,0.8660254037844386,0.5000000000000001,1,0,7,0,1,0,0,0,23.0,11.0,13.0,11.0,15.666666666666666,13.833333333333334,6.429100507328637,-0.5217391304347826,0.0,22.0
Nikol,2024,3,22,2.1818181818181817,0.045454545454545456,0.2727272727272727,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.3181818181818182,10,12.227272727272727,1.0,6.123233995736766e-17,1,1,7,0,1,0,0,0,11.0,23.0,11.0,13.0,15.0,14.0,6.928203230275509,1.0,0.6923076923076923,18.0
Nikol,2024,4,18,2.3333333333333335,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.0,0.2222222222222222,0.5555555555555556,11,15.833333333333334,0.8660254037844387,-0.4999999999999998,2,0,7,0,1,0,0,0,22.0,11.0,23.0,14.0,18.666666666666668,16.0,6.6583281184793925,-0.18181818181818177,0.2857142857142858,14.0
Nikol,2024,5,14,2.357142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.0,0.2857142857142857,0.42857142857142855,7,12.071428571428571,0.49999999999999994,-0.8660254037844387,2,0,7,0,1,0,0,0,18.0,22.0,11.0,11.0,17.0,16.333333333333332,5.5677643628300215,-0.2222222222222222,0.2727272727272727,11.0
Nikol,2024,6,11,2.8181818181818183,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.0,0.45454545454545453,0.5454545454545454,7,10.090909090909092,1.2246467991473532e-16,-1.0,2,0,7,0,1,0,0,0,14.0,18.0,22.0,10.0,18.0,16.5,4.0,-0.2142857142857143,0.10000000000000009,11.0
Nikol,2024,7,11,2.6363636363636362,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.0,0.5454545454545454,0.18181818181818182,6,16.272727272727273,-0.4999999999999997,-0.8660254037844388,3,0,7,0,1,0,0,0,11.0,14.0,18.0,13.0,14.333333333333334,16.5,3.5118845842842465,0.0,-0.15384615384615385,11.0
Nikol,2024,8,11,2.272727272727273,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.0,0.18181818181818182,0.5454545454545454,8,11.818181818181818,-0.8660254037844385,-0.5000000000000004,3,0,7,0,1,0,0,0,11.0,11.0,14.0,10.0,12.0,14.5,1.7320508075688783,0.0,0.10000000000000009,11.0
Nikol,2024,9,11,2.4545454545454546,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,0.5454545454545454,8,13.181818181818182,-1.0,-1.8369701987210297e-16,3,0,7,0,1,0,0,0,11.0,11.0,11.0,10.0,11.0,14.5,0.0,0.0,0.10000000000000009,19.0
